,experience_id,experience_name,similar_experience
954,3037.0,Wicked,"The Royal Mews at Buckingham Palace Entrance Tickets with Multimedia Guide,,Hillsborough Castle and Gardens - Admission tickets,,Alton Towers Theme Park Tickets,,Tickets to Kenilworth Castle and Elizabethan Garden,,Hampton Court Tickets: Palace and Gardens,,Kensington Palace Tickets - Discover the Home of Royals,,The Queen's Gallery at Buckingham Palace: Entrance Ticket with Multimedia Guide,,Warwick Castle Tickets,,Kew Gardens Tickets"
955,14766.0,Heathers The Musical,"Room On The Broom,,The Glass Menagerie,,The Tiger Who Came to Tea,,Harry Potter and the Cursed Child,,The Mirror and the Light,,The Play That Goes Wrong,,Jitney,,The Tempest,,To Kill A Mockingbird"
956,2804.0,HMS Belfast Admission Tickets,"The Drifters Girl,,Les Miserables,,Grease,,& Juliet,,Bonnie & Clyde,,Come From Away,,Six,,Mary Poppins,,Moulin Rouge! The Musical"
957,17244.0,York’s Chocolate Story Fully Guided Tour,"Mary Poppins,,Matilda The Musical,,Les Miserables,,Phantom of the Opera,,Moulin Rouge! The Musical,,Showstopper! The Improvised Musical,,TINA: The Tina Turner Musical,,Mamma Mia!,,Heathers The Musical"
958,3334.0,St Paul's Cathedral Admission Tickets,"Chesters Roman Fort & Museum Entry Tickets,,Housesteads Roman Fort Entry Ticket,,Westminster Abbey Self Guided Audio Tour (No Entrance Ticket),,Cutty Sark Entrance Tickets,,Kidzania Admission Tickets,,Royal Museums Greenwich Day Pass,,Churchill War Rooms Tour with Audioguide,,The Clink Prison Museum Tickets,,Madame Tussauds London Ticket"
959,17261.0,The Tempest,"Harry Potter Film Locations Guided Tour + Thames Boat Cruise,,Harry Potter™ Film Locations Guided Tour,,Tower of London Crown Jewels tickets with St. Paul's Cathedral and Thames River Cruise,,Half-Day London to Stonehenge Day Trip With Audio Guide,,Golden Tours: London Hop-On Hop-Off Tour + Free Extra 24Hrs,,Harry Potter Walking Tour: London Film Locations,,London Experience with Lunch,,Churchill War Rooms Tour with Audioguide,,Harry Potter Film Locations Walking Tour"
960,14778.0,Tickets to Derren Brown: Showman,"Birdoswald Roman Fort Entry Ticket,,Housesteads Roman Fort Entry Ticket,,Kidzania Admission Tickets,,Stonehenge Tickets with Audio Guide,,Cutty Sark Entrance Tickets,,Obsorne House Entry Tickets,,British Museum Self-Guided Audio Tour (No Entrance Ticket),,The Royal Mews at Buckingham Palace Entrance Tickets with Multimedia Guide,,Superbloom at Tower of London and entry to the Tower"
961,2845.0,"Stratford-upon-Avon, Oxford, Cotswolds & Warwick Castle Tour","The Tempest,,The Great Gatsby,,The Play That Goes Wrong,,Much Ado About Nothing,,The Tiger Who Came to Tea,,Harry Potter and the Cursed Child,,The Mirror and the Light,,Jitney,,Julius Caesar"
962,9638.0,Windsor Castle Entrance Tickets with Multimedia Guide,"The Glass Menagerie,,Witness for the Prosecution,,The Tiger Who Came to Tea,,Harry Potter and the Cursed Child,,The Mirror and the Light,,The Play That Goes Wrong,,Jitney,,Julius Caesar,,To Kill A Mockingbird"
963,17296.0,Much Ado About Nothing,"Warwick Castle, Shakespeare's England, Oxford & the Cotswolds Day Tour,,Half-Day London to Stonehenge Tour,,Stonehenge and Bath Guided Day Trip From London,,Half-Day London to Stonehenge Day Trip With Audio Guide,,Stonehenge and Bath Tour from London,,Leeds Castle, Canterbury Cathedral & White Cliffs of Dover Tour,,Harry Potter Walking Tour: London Film Locations,,Golden Tours: London Hop-On Hop-Off Tour + Free Extra 24Hrs,,Oxford & Cambridge Universities"
964,16317.0,Grease,"Windsor Castle, Stonehenge, Lacock and Bath,,Windsor Castle, Bath and Stonehenge Guided Tour from London,,Stonehenge, Bath and Windsor Tour from London,,Windsor Castle Half Day Tour from London,,Leeds Castle, Canterbury Cathedral & White Cliffs of Dover Tour,,Bicester Village Shopping By Rail,,Hillsborough Castle and Gardens - Admission tickets,,Dover Castle Tickets,,Windsor Castle, Stonehenge and Oxford from London"
965,17473.0,9 Circles,"The Tempest,,The Great Gatsby,,The Play That Goes Wrong,,Much Ado About Nothing,,The Tiger Who Came to Tea,,Harry Potter and the Cursed Child,,The Mirror and the Light,,Jitney,,Julius Caesar"
966,10756.0,"Semi-Private WWII Secrets of Westminster, Churchill’s War Rooms & Museum Walking Tour","Jersey Boys,,Frozen,,Grease,,Briefs: Bite Club,,Phantom of the Opera,,Moulin Rouge! The Musical,,Tony! (The Tony Blair Rock Opera),,Les Miserables,,Mary Poppins"
967,9667.0,Come From Away,"The Glass Menagerie,,The Tempest,,Witness for the Prosecution,,The Tiger Who Came to Tea,,Harry Potter and the Cursed Child,,The Mirror and the Light,,The Play That Goes Wrong,,Jitney,,Tickets to Derren Brown: Showman"
968,14991.0,Birdoswald Roman Fort Entry Ticket,"Churchill War Rooms Tour with Audioguide,,Stonehenge and Bath Tour from London,,Harry Potter Film Locations Walking Tour,,Harry Potter Film Locations Guided Tour + Thames Boat Cruise,,York’s Chocolate Story Fully Guided Tour,,Half-Day London to Stonehenge Tour,,Afternoon Tea at Westminster Abbey & Magical Christmas Lights Tour,,Leeds Castle, Canterbury Cathedral & White Cliffs of Dover Tour,,Tower Bridge Tickets"
969,13187.0,Doctor Who: Time Fracture Tickets - London Plays,"Les Miserables,,The Car Man,,Elf!,,Phantom of the Opera,,Moulin Rouge! The Musical,,Briefs: Bite Club,,The Lion King,,A Journey to the Past,,The Drifters Girl"
970,6152.0,Uber Boat by Thames Clippers,"St Paul's Cathedral Admission Tickets,,Obsorne House Entry Tickets,,Kidzania Admission Tickets,,Stonehenge Tickets with Audio Guide,,Housesteads Roman Fort Entry Ticket,,Cutty Sark Entrance Tickets,,British Museum Self-Guided Audio Tour (No Entrance Ticket),,Dover Castle Tickets,,HMS Belfast Admission Tickets"
971,8881.0,Warner Bros. Studio Tour London: Return Transfers in Premium Coach,"The Glass Menagerie,,Witness for the Prosecution,,The Tiger Who Came to Tea,,Harry Potter and the Cursed Child,,The Mirror and the Light,,The Play That Goes Wrong,,Jitney,,The Tempest,,To Kill A Mockingbird"
972,6269.0,Stonehenge Tickets with Audio Guide,"Westminster To Greenwich River Thames Sightseeing Cruise,,Thames River: Evening Cruise Tickets,,Thames Speed Boat Ride,,Thames Afternoon Tea Cruise,,Golden Tours: London Hop-On Hop-Off Tour + Free Extra 24Hrs,,Thames River Lunch Cruise Ticket,,Thames Jazz Cruise,,Bateaux London Dinner Cruise On Thames With Live Entertainment,,Westminster To Tower Bridge Quay Thames Cruise"
973,2959.0,London Dinner Cruise on the River Thames,"Warner Bros. Studio Tour London: Return Transfers in Premium Coach,,Warner Bros. Studio Guided Tour London: The Making of Harry Potter,,Harry Potter Film Locations Walking Tour,,Harry Potter™ Film Locations Guided Tour,,Harry Potter Walking Tour: London Film Locations,,Harry Potter Film Locations Guided Tour + Thames Boat Cruise,,Royal London Tour With Changing of the Guard,,Peppa Pig World Express Tour with Entry to Paultons Park from London,,Jack The Ripper & Haunted London Tour"
974,3026.0,Mamma Mia!,"British Museum Self-Guided Audio Tour (No Entrance Ticket),,Housesteads Roman Fort Entry Ticket,,Obsorne House Entry Tickets,,Kidzania Admission Tickets,,Cutty Sark Entrance Tickets,,Birdoswald Roman Fort Entry Ticket,,St Paul's Cathedral Admission Tickets,,Stonehenge and Bath Guided Day Trip From London,,Half-Day London to Stonehenge Day Trip With Audio Guide"
975,17246.0,Superbloom at Tower of London and entry to the Tower,"Thames River: Evening Cruise Tickets,,Thames Afternoon Tea Cruise,,Thames River Lunch Cruise Ticket,,Thames Jazz Cruise,,London Dinner Cruise on the River Thames,,Uber Boat by Thames Clippers,,Westminster To Tower Bridge Quay Thames Cruise,,Westminster To Greenwich River Thames Sightseeing Cruise,,Thames Speed Boat Ride"
976,13764.0,Anything Goes,"Mary Poppins,,Matilda The Musical,,Les Miserables,,Phantom of the Opera,,Moulin Rouge! The Musical,,Showstopper! The Improvised Musical,,TINA: The Tina Turner Musical,,Mamma Mia!,,Heathers The Musical"
977,17415.0,The Dead City,"Superbloom at Tower of London and entry to the Tower,,Tower Bridge Tickets,,Tower of London Crown Jewels tickets with St. Paul's Cathedral and Thames River Cruise,,Obsorne House Entry Tickets,,Warwick Castle Tickets,,Alton Towers Theme Park Tickets,,The Queen's Gallery at Buckingham Palace: Entrance Ticket with Multimedia Guide,,Shrek Adventure London Standard Tickets,,Hampton Court Tickets: Palace and Gardens"
978,5187.0,London Dungeon Standard Tickets,"My Fair Lady,,Pretty Woman,,Elf!,,Moulin Rouge! The Musical,,Briefs: Bite Club,,Phantom of the Opera,,Bonnie & Clyde,,The Drifters Girl,,The Car Man"
979,17609.0,From Here To Eternity – The Musical,"The Dead City,,The Yeoman of the Guard,,The Choir of Man,,Blue,,The Woman in Black,,Symphony of Sorrowful Songs,,It's A Wonderful Life,,Akhnaten,,The Drifters Girl"
980,14884.0,Tickets to Kenilworth Castle and Elizabethan Garden,"Shrek Adventure London Standard Tickets,,London Eye Fast Track Tickets,,London Eye Standard Experience Tickets,,Jack The Ripper & Haunted London Tour,,The Royal Mews at Buckingham Palace Entrance Tickets with Multimedia Guide,,Alton Towers Theme Park Tickets,,Hampton Court Tickets: Palace and Gardens,,Cutty Sark Entrance Tickets,,Kensington Palace Tickets - Discover the Home of Royals"
981,11248.0,Showstopper! The Improvised Musical,"Mary Poppins,,Matilda The Musical,,Les Miserables,,Phantom of the Opera,,Moulin Rouge! The Musical,,Showstopper! The Improvised Musical,,TINA: The Tina Turner Musical,,Mamma Mia!,,Heathers The Musical"
982,11116.0,Golden Tours: 24Hrs London Hop On Hop Off & St Paul's Cathedral,"Kensington Palace Tickets - Discover the Home of Royals,,The Royal Mews at Buckingham Palace Entrance Tickets with Multimedia Guide,,Hillsborough Castle and Gardens - Admission tickets,,Alton Towers Theme Park Tickets,,Hampton Court Tickets: Palace and Gardens,,The Queen's Gallery at Buckingham Palace: Entrance Ticket with Multimedia Guide,,Dover Castle Tickets,,Warwick Castle Tickets,,Kew Gardens Tickets"
983,17076.0,Mad House,"Mary Poppins,,Matilda The Musical,,Les Miserables,,Phantom of the Opera,,Moulin Rouge! The Musical,,Showstopper! The Improvised Musical,,TINA: The Tina Turner Musical,,Mamma Mia!,,Heathers The Musical"
984,5246.0,Madame Tussauds London Ticket,"Golden Tours: London Hop-On Hop-Off Tour + Free Extra 24Hrs,,Golden Tours: 24Hrs London Hop On Hop Off  & Westminster Abbey Tickets,,Churchill War Rooms Tour with Audioguide,,Harry Potter Film Locations Walking Tour,,Leeds Castle, Canterbury Cathedral & White Cliffs of Dover Tour,,Harry Potter Walking Tour: London Film Locations,,Uber Boat by Thames Clippers,,York’s Chocolate Story Fully Guided Tour,,Stonehenge and Bath Guided Day Trip From London"
985,13402.0,Back to the Future,"Mad House,,The Glass Menagerie,,The Tempest,,Witness for the Prosecution,,The Tiger Who Came to Tea,,Harry Potter and the Cursed Child,,The Mirror and the Light,,The Play That Goes Wrong,,Much Ado About Nothing"
986,2843.0,The Book Of Mormon,"Jack the Ripper Museum Tickets,,Doctor Who: Time Fracture Tickets - London Plays,,Shrek Adventure London Standard Tickets,,Royal Museums Greenwich Day Pass,,Chesters Roman Fort & Museum Entry Tickets,,Jack The Ripper & Haunted London Tour,,SEA LIFE London Aquarium Ticket,,The Clink Prison Museum Tickets,,HMS Belfast Admission Tickets"
987,10677.0,"Leeds Castle, Canterbury Cathedral & White Cliffs of Dover Tour","Back to the Future,,Bonnie & Clyde,,Moulin Rouge! The Musical,,Briefs: Bite Club,,Phantom of the Opera,,Tony! (The Tony Blair Rock Opera),,Les Miserables,,Mary Poppins,,The Drifters Girl"
988,17332.0,Rocky Horror Show - Hastings,"Briefs: Bite Club,,Les Miserables,,Tony! (The Tony Blair Rock Opera),,Elf!,,Phantom of the Opera,,Moulin Rouge! The Musical,,Rocky Horror Show - Hastings,,The Drifters Girl,,The Car Man"
989,9712.0,Room On The Broom,"Warwick Castle, Shakespeare's England, Oxford & the Cotswolds Day Tour,,Half-Day London to Stonehenge Tour,,Stratford-upon-Avon, Oxford, Cotswolds & Warwick Castle Tour,,Stonehenge and Bath Guided Day Trip From London,,Half-Day London to Stonehenge Day Trip With Audio Guide,,Stonehenge and Bath Tour from London,,Oxford & Cambridge Universities,,Golden Tours: London Hop-On Hop-Off Tour + Free Extra 24Hrs,,Harry Potter Walking Tour: London Film Locations"
990,4602.0,Harry Potter Walking Tour: London Film Locations,"Bonnie & Clyde,,Peaky Blinders: The Redemption of Thomas Shelby,,Elf!,,Moulin Rouge! The Musical,,Briefs: Bite Club,,Les Miserables,,Phantom of the Opera,,Mary Poppins,,The Drifters Girl"
991,10072.0,Harry Potter™ Film Locations Guided Tour,"Room On The Broom,,The Glass Menagerie,,The Tiger Who Came to Tea,,Harry Potter and the Cursed Child,,The Mirror and the Light,,The Play That Goes Wrong,,Jitney,,The Tempest,,To Kill A Mockingbird"
992,11114.0,Golden Tours: 24Hrs London Hop On Hop Off  & Westminster Abbey Tickets,"Harry Potter Film Locations Guided Tour + Thames Boat Cruise,,Harry Potter™ Film Locations Guided Tour,,Harry Potter Film Locations Walking Tour,,Golden Tours: 24Hrs London Hop On Hop Off  & Westminster Abbey Tickets,,Tower Bridge Tickets,,Warner Bros. Studio Tour London: Return Transfers in Air-Conditioned Coach,,Leeds Castle, Canterbury Cathedral & White Cliffs of Dover Tour,,York’s Chocolate Story Fully Guided Tour,,Stonehenge and Bath Guided Day Trip From London"
993,17426.0,It's A Wonderful Life,"Harry Potter™ Film Locations Guided Tour,,Tower of London Crown Jewels tickets with St. Paul's Cathedral and Thames River Cruise,,Warner Bros. Studio Guided Tour London: The Making of Harry Potter,,Harry Potter Walking Tour: London Film Locations,,York’s Chocolate Story Fully Guided Tour,,Harry Potter Film Locations Walking Tour,,Half-Day London to Stonehenge Day Trip With Audio Guide,,Hard Rock Tour of London,,Half-Day London to Stonehenge Tour"
994,2961.0,Thames River Lunch Cruise Ticket,"Golden Tours: 24Hrs London Hop On Hop Off & St Paul's Cathedral,,Golden Tours: London Hop-On Hop-Off Tour + Free Extra 24Hrs,,Hop-on Hop-off: Open Top Tour of Windsor,,Churchill War Rooms Tour with Audioguide,,Westminster Abbey Tickets,,Harry Potter Walking Tour: London Film Locations,,Harry Potter™ Film Locations Guided Tour,,Uber Boat by Thames Clippers,,Harry Potter Film Locations Walking Tour"
995,17190.0,Elf!,"A Single Man,,The Yeoman of the Guard,,Akhnaten,,The Dead City,,Anything Goes,,Symphony of Sorrowful Songs,,Blue,,My Fair Lady,,The Rhinegold"
996,16190.0,National Gallery Self-Guided Audio Tour (No Entrance Ticket),"Thames River: Evening Cruise Tickets,,Thames Afternoon Tea Cruise,,Thames River Lunch Cruise Ticket,,Thames Jazz Cruise,,London Dinner Cruise on the River Thames,,Uber Boat by Thames Clippers,,Westminster To Tower Bridge Quay Thames Cruise,,Westminster To Greenwich River Thames Sightseeing Cruise,,Thames Speed Boat Ride"
997,2817.0,Stonehenge and Bath Guided Day Trip From London,"Jersey Boys,,Frozen,,Grease,,Briefs: Bite Club,,Phantom of the Opera,,Moulin Rouge! The Musical,,Tony! (The Tony Blair Rock Opera),,Les Miserables,,Mary Poppins"
998,3031.0,Phantom of the Opera,"Westminster Abbey Self Guided Audio Tour (No Entrance Ticket),,HMS Belfast Admission Tickets,,Stonehenge Tickets with Audio Guide,,St Paul's Cathedral Admission Tickets,,York’s Chocolate Story Fully Guided Tour,,Kidzania Admission Tickets,,Harry Potter™ Film Locations Guided Tour,,Tickets to Derren Brown: Showman,,Housesteads Roman Fort Entry Ticket"
999,13468.0,Jack the Ripper Museum Tickets,"Half-Day London to Stonehenge Tour,,Stonehenge and Bath Guided Day Trip From London,,Half-Day London to Stonehenge Day Trip With Audio Guide,,Windsor Castle, Stonehenge and Oxford from London,,Leeds Castle, Canterbury Cathedral & White Cliffs of Dover Tour,,Warwick Castle, Shakespeare's England, Oxford & the Cotswolds Day Tour,,Stratford-upon-Avon, Oxford, Cotswolds & Warwick Castle Tour,,Stonehenge Tickets with Audio Guide,,Churchill War Rooms Tour with Audioguide"
1000,2868.0,Up at The O2 Climb Tickets,"Mary Poppins,,Matilda The Musical,,Les Miserables,,Phantom of the Opera,,Moulin Rouge! The Musical,,Showstopper! The Improvised Musical,,TINA: The Tina Turner Musical,,Mamma Mia!,,Heathers The Musical"
1001,17414.0,The Rhinegold,"Jack The Ripper & Haunted London Tour,,Madame Tussauds London Ticket,,Doctor Who: Time Fracture Tickets - London Plays,,Shrek Adventure London Standard Tickets,,Royal Museums Greenwich Day Pass,,SEA LIFE London Aquarium Ticket,,Chesters Roman Fort & Museum Entry Tickets,,The Clink Prison Museum Tickets,,HMS Belfast Admission Tickets"
1002,17427.0,Girl On An Altar,"Tickets for Royal Observatory Greenwich,,Housesteads Roman Fort Entry Ticket,,Kidzania Admission Tickets,,Chelsea FC Stadium Tour and Museum Entrance Tickets,,British Museum Self-Guided Audio Tour (No Entrance Ticket),,Superbloom at Tower of London and entry to the Tower,,The Queen's Gallery at Buckingham Palace: Entrance Ticket with Multimedia Guide,,LEGOLAND®  Windsor Resort Tickets,,Kensington Palace Tickets - Discover the Home of Royals"
1003,2936.0,The London Pass - Unlimited Attractions Pass,"The Dead City,,The Yeoman of the Guard,,The Choir of Man,,Blue,,The Woman in Black,,Symphony of Sorrowful Songs,,It's A Wonderful Life,,Akhnaten,,The Drifters Girl"
1004,12288.0,Royal London Tour With Changing of the Guard,"My Neighbour Totoro,,The Glass Menagerie,,Julius Caesar,,The Tiger Who Came to Tea,,Harry Potter and the Cursed Child,,The Mirror and the Light,,The Play That Goes Wrong,,Jitney,,The Tempest"
1005,12286.0,"Royal Walking Tour, Changing of the Guard","Ultimate London Experience Speedboat Tour,,Hard Rock Tour of London,,Tickets for Royal Observatory Greenwich,,London Experience with Lunch,,Royal Museums Greenwich Day Pass,,London Self-Guided Audio Tour,,Westminster Abbey Tickets,,The Rhinegold,,Girl On An Altar"
